Date,Category,Product,START_OF_DAY,MADE_TODAY,AVAILABLE_TO_SELL,OUT_THE_DOOR,ORDERS_TODAY,REMOVED_AS_DAY_OLD,LEFT
2015-10-24,BREAD,A.SOUR,2,0,2,2,0,0,0
2015-10-24,BREAD,AP SOUR,6,0,6,6,0,0,0
2015-10-24,BREAD,IHF,0,0,0,0,0,0,0
2015-10-24,BREAD,car,0,0,0,0,0,0,0
2015-10-24,BREAD,spider,8,0,8,7,0,0,1
2015-10-24,BREAD,but-rls,4,54,58,58,0,0,0
2015-10-24,BREAD,H-RLS,5,0,5,5,0,0,0
2015-10-24,BREAD,FR-RLS,6,0,6,6,0,0,0
2015-10-24,BREAD,VS-RLS,0,0,0,0,0,0,0
2015-10-24,BREAD,Blue Stru,5,5,10,6,4,0,0
2015-10-24,BREAD,Choc Car,0,0,0,0,0,0,0
2015-10-24,BREAD,Pump Choc,1,9,10,8,2,0,0
2015-10-24,ROLLS,Cinnamon,0,48,48,40,0,8,0
2015-10-24,ROLLS,Mini C-Roll,0,0,0,0,0,0,0
2015-10-24,SCONES,Cherry,0,0,0,0,0,0,0
2015-10-24,SCONES,Blueberry,0,31,31,24,0,7,0
2015-10-24,SCONES,Butt Almd,0,24,24,15,0,9,0
2015-10-24,SCONES,Choc Chip,0,0,0,0,0,0,0
2015-10-24,SCONES,Cin Chip,0,0,0,0,0,0,0
2015-10-24,SCONES,PUMPKIN,0,12,12,12,0,0,0
2015-10-24,FRUIT BARS,Blueberry,0,10,10,5,0,5,0
2015-10-24,FRUIT BARS,Cherry,0,10,10,9,0,1,0
2015-10-24,FRUIT BARS,Apple Cin,0,20,20,4,0,16,0
2015-10-24,MUFFINS,Blue Stru,0,18,18,10,8,0,0
2015-10-24,MUFFINS,Choc Carm,0,0,0,0,0,0,0
2015-10-24,MUFFINS,Pump Choc,0,22,22,6,8,8,0
2015-10-24,COOKIES/BARS,Oatmeal CC,4,12,16,9,0,7,0
2015-10-24,COOKIES/BARS,Snicker,3,12,15,14,0,1,0
2015-10-24,COOKIES/BARS,Triple Choc,0,18,18,2,0,16,0
2015-10-24,COOKIES/BARS,Frosted,5,6,11,10,0,1,0
2015-10-24,COOKIES/BARS,Smores,9,0,9,5,0,4,0
2015-10-24,COOKIES/BARS,Pumpkin,0,20,20,11,0,9,0
2015-10-24,COOKIES/BARS,Cashew Crch,0,0,0,0,0,0,0
2015-10-24,COOKIES/BARS,Kahuna,0,0,0,0,0,0,0
2015-10-24,COOKIES/BARS,Cinn Stix,0,0,0,0,0,0,0
2015-10-24,COOKIES/BARS,Totals,21,263,236,136,16,84,0
2015-10-25,BREAD,H,0,0,0,0,0,0,0
2015-10-25,BREAD,FR,0,0,0,0,0,0,0
2015-10-25,BREAD,GW,0,0,0,0,0,0,0
2015-10-25,BREAD,DK,0,0,0,0,0,0,0
2015-10-25,BREAD,H5,0,0,0,0,0,0,0
2015-10-25,BREAD,CSWRL,0,0,0,0,0,0,0
2015-10-25,BREAD,Pump Swrl,0,0,0,0,0,0,0
2015-10-25,BREAD,CnE,0,0,0,0,0,0,0
