Date,Category,Product,START_OF_DAY,MADE_TODAY,AVAILABLE_TO_SELL,OUT_THE_DOOR,ORDERS_TODAY,REMOVED_AS_DAY_OLD,LEFT
2016-04-13,MUFFINS,lemon blue,0,7,7,4,0,3,0
2016-04-13,MUFFINS,straw short,0,7,7,3,0,4,0
2016-04-13,MUFFINS,Choc Carm,0,5,5,5,0,0,0
2016-04-13,COOKIES/BARS,Oatmeal CC,7,24,31,5,10,6,10
2016-04-13,COOKIES/BARS,Peanut Butt,6,6,12,4,0,6,2
2016-04-13,COOKIES/BARS,PB Choc,9,6,15,4,0,0,11
2016-04-13,COOKIES/BARS,Triple Choc,0,30,30,7,10,0,13
2016-04-13,COOKIES/BARS,SnickerDoodle,0,30,30,18,10,0,2
2016-04-13,COOKIES/BARS,frosted,5,12,17,15,0,2,0
2016-04-13,COOKIES/BARS,Totals,27,215,218,117,34,29,38
2016-04-14,BREAD,H,31,16,47,25,5,0,17
2016-04-14,BREAD,FR,15,55,70,20,50,0,0
2016-04-14,BREAD,GW,2,8,10,10,0,0,0
2016-04-14,BREAD,DK,13,0,13,12,0,0,1
2016-04-14,BREAD,H5,1,18,19,8,3,0,8
2016-04-14,BREAD,CSWRL,14,12,26,16,0,1,9
2016-04-14,BREAD,VA SWRL,4,8,12,7,0,0,5
2016-04-14,BREAD,bfb,0,15,15,4,0,0,11
2016-04-14,BREAD,Cne,13,0,13,12,0,1,0
2016-04-14,BREAD,CnR,4,0,4,4,0,0,0
2016-04-14,BREAD,CnW,0,0,0,0,0,0,0
2016-04-14,BREAD,cg,12,0,12,7,0,5,0
2016-04-14,BREAD,cg-jal,2,0,2,2,0,0,0
2016-04-14,BREAD,vs,0,19,19,10,0,0,9
2016-04-14,BREAD,cg-pesto,0,0,0,0,0,0,0
2016-04-14,BREAD,CH,0,0,0,-14,5,0,9
2016-04-14,BREAD,car,0,0,0,-1,1,0,0
2016-04-14,BREAD,ihf,0,0,0,0,0,0,0
2016-04-14,BREAD,Tahitian,2,0,2,1,0,1,0
2016-04-14,BREAD,gluten-X,0,0,0,0,0,0,0
2016-04-14,BREAD,Glut-X Cin,0,0,0,0,0,0,0
2016-04-14,BREAD,H-RLS,0,3,3,1,0,0,2
2016-04-14,BREAD,FR-RLS,2,1,3,3,0,0,0
2016-04-14,BREAD,VS-RLS,0,3,3,0,0,0,3
2016-04-14,BREAD,lemon blue,3,3,6,4,0,0,2
2016-04-14,BREAD,straw short,4,2,6,4,0,1,1
2016-04-14,BREAD,Choc Carm,1,3,4,2,0,0,2
2016-04-14,ROLLS,Cinnamon,0,24,24,20,4,0,0
2016-04-14,ROLLS,Mini C-Roll,0,24,24,0,24,0,0
2016-04-14,SCONES,Cherry,0,0,0,0,0,0,0
2016-04-14,SCONES,Blueberry,0,22,22,22,0,0,0
2016-04-14,SCONES,Butt Almd,0,0,0,0,0,0,0
2016-04-14,SCONES,Choc Chip,0,0,0,0,0,0,0
2016-04-14,SCONES,Cin Chip,0,11,11,11,0,0,0
2016-04-14,FRUIT BARS,Blueberry,0,0,0,0,0,0,0
2016-04-14,FRUIT BARS,Cherry,0,8,8,8,0,0,0
2016-04-14,FRUIT BARS,straw,0,4,4,4,0,0,0
2016-04-14,FRUIT BARS,Apple Cin,0,8,8,4,0,4,0
2016-04-14,MUFFINS,lemon blue,0,8,8,3,0,5,0
2016-04-14,MUFFINS,straw short,0,8,8,2,0,6,0
2016-04-14,MUFFINS,Choc Carm,0,6,6,4,1,1,0
2016-04-14,COOKIES/BARS,Oatmeal CC,10,30,40,18,21,0,1
2016-04-14,COOKIES/BARS,Peanut Butt,2,12,14,12,0,0,2
2016-04-14,COOKIES/BARS,PB Choc,11,0,11,11,0,0,0
2016-04-14,COOKIES/BARS,Triple Choc,13,18,31,23,8,0,0
2016-04-14,COOKIES/BARS,SnickerDoodle,2,30,32,11,8,0,13
2016-04-14,COOKIES/BARS,frosted,0,12,12,12,0,0,0
2016-04-14,COOKIES/BARS,Kahuna*,0,20,20,0,20,0,0
2016-04-14,COOKIES/BARS,*Don't cut,0,0,0,0,0,0,0
2016-04-14,COOKIES/BARS,Totals,38,245,259,145,86,16,16
2016-04-15,BREAD,H,17,34,51,39,3,0,9
2016-04-15,BREAD,FR,0,34,34,12,6,0,16
2016-04-15,BREAD,GW,0,0,0,0,0,0,0
2016-04-15,BREAD,DK,1,20,21,12,0,0,9
2016-04-15,BREAD,H5,8,0,8,5,0,0,3
2016-04-15,BREAD,CSWRL,9,20,29,21,3,0,5
2016-04-15,BREAD,VA SWRL,5,8,13,9,0,1,3
2016-04-15,BREAD,bfb,11,0,11,5,0,3,3
